Year,Country,COUNTRY,VARIABLE,Variable,YEAR,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2003,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,8844.0,,
2003,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,26854.0,,
2003,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,69540.0,,
2003,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,300932.0,,
2003,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,121660.0,,
2003,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,383715.0,,
2003,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,363038.0,,
2003,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,14989.0,,
2003,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,36885.0,,
2003,India,,,,,,,,,,,,,
2003,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,122160.0,,
2003,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,7975.0,,
2003,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,66602.0,,
2003,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2003.0,PER,Persons,0.0,Units,,,11974.0,,
2004,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,18997.0,,
2004,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,53144.0,,
2004,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,9166.0,,
2004,United States,USA,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,2831000.0,E,Estimated value
2004,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,1191053.0,,
2004,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,208839.0,,
2004,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,27062.0,,
2004,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,12378.0,,
2004,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,29350.0,,
2004,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,1179.0,,
2004,Netherlands,NLD,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,10368.0,,
2004,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,29256.0,,
2004,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,7915.0,,
2004,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,24879.0,,
2004,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,70373.0,,
2004,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,290347.0,,
2004,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,113959.0,,
2004,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,353550.0,,
2004,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,349301.0,,
2004,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,14535.0,,
2004,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,35636.0,,
2004,India,,,,,,,,,,,,,
2004,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,140864.0,,
2004,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,8614.0,,
2004,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,64155.0,,
2004,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2004.0,PER,Persons,0.0,Units,,,11798.0,,
2005,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,14572.0,,
2005,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,50343.0,,
2005,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,9362.0,,
2005,United States,USA,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,2742000.0,E,Estimated value
2005,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,1164050.0,,
2005,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,207599.0,,
2005,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,26899.0,,
2005,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,11438.0,,
2005,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,28783.0,,
2005,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,1032.0,,
2005,Netherlands,NLD,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,10218.0,,
2005,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,27163.0,,
2005,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,6919.0,,
2005,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,22370.0,,
2005,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,66635.0,,
2005,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,279176.0,,
2005,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,113394.0,,
2005,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,348609.0,,
2005,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,340676.0,,
2005,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,15059.0,,
2005,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,33497.0,,
2005,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,560250.0,,
2005,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,158591.0,,
2005,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,9239.0,,
2005,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,64244.0,,
2005,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2005.0,PER,Persons,0.0,Units,,,11090.0,,
2006,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,16337.0,,
2006,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,47987.0,,
2006,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,8916.0,,
2006,United States,USA,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,2575000.0,E,Estimated value
2006,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,1104979.0,,
2006,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,202847.0,,
2006,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,27081.0,,
2006,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,11368.0,,
2006,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,29280.0,,
2006,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,1358.0,,
2006,Netherlands,NLD,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,9862.0,,
2006,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,27088.0,,
2006,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,6821.0,,
2006,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,23750.0,,
2006,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,64366.0,,
2006,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,267586.0,,
2006,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,106834.0,,
2006,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,346556.0,,
2006,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,338624.0,,
2006,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,15789.0,,
2006,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,29177.0,,
2006,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,602230.0,,
2006,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,173713.0,,
2006,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,9012.0,,
2006,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,64558.0,,
2006,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2006.0,PER,Persons,0.0,Units,,,11300.0,,
2007,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,16330.0,,
2007,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,47172.0,,
2007,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,8826.0,,
2007,United States,USA,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,2532000.0,E,Estimated value
2007,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,1040448.0,,
2007,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,195498.0,,
2007,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,27220.0,,
2007,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,12315.0,,
2007,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,28684.0,,
2007,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,1673.0,,
2007,Netherlands,NLD,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,10474.0,,
2007,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,27516.0,,
2007,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,7062.0,,
2007,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,25711.0,,
2007,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,68807.0,,
2007,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,257216.0,,
2007,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,107821.0,,
2007,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,342072.0,,
2007,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,330981.0,,
2007,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,16628.0,,
2007,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,30465.0,,
2007,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,627784.0,,
2007,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,194064.0,,
2007,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,8783.0,,
2007,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,65445.0,,
2007,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2007.0,PER,Persons,0.0,Units,,,11971.0,,
2008,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,12623.0,,
2008,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,44709.0,,
2008,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,8857.0,,
2008,United States,USA,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,2383000.0,E,Estimated value
2008,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,950912.0,,
2008,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,178825.0,,
2008,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,26645.0,,
2008,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,11123.0,,
2008,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,26365.0,,
2008,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,1585.0,,
2008,Netherlands,NLD,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,10060.0,,
2008,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,25913.0,,
2008,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,6329.0,,
2008,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,23059.0,,
2008,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,67534.0,,
2008,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,240456.0,,
2008,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,98073.0,,
2008,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,344832.0,,
2008,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,315470.0,,
2008,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,15724.0,,
2008,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,29577.0,,
2008,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,643053.0,,
2008,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,188704.0,,
2008,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,6317.0,,
2008,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,63941.0,,
2008,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2008.0,PER,Persons,0.0,Units,,,11646.0,,
2009,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,12285.0,,
2009,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,47151.0,,
2009,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,8336.0,,
2009,United States,USA,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,2251000.0,E,Estimated value
2009,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,916194.0,,
2009,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,172986.0,,
2009,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,25639.0,,
2009,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,10056.0,,
2009,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,24096.0,,
2009,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,1299.0,,
2009,Netherlands,NLD,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,7744.0,,
2009,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,25479.0,,
2009,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,5250.0,,
2009,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,22471.0,,
2009,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,60618.0,,
2009,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,231913.0,,
2009,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,95207.0,,
2009,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,367713.0,,
2009,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,311495.0,,
2009,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,15087.0,,
2009,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,28145.0,,
2009,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,641118.0,,
2009,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,205704.0,,
2009,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,4796.0,,
2009,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,62338.0,,
2009,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2009.0,PER,Persons,0.0,Units,,,8918.0,,
2010,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,10454.0,,
2010,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,47302.0,,
2010,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,7945.0,,
2010,United States,USA,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,2272000.0,E,Estimated value
2010,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,901245.0,,
2010,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,174319.0,,
2010,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,23571.0,B,Break
2010,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,9338.0,,
2010,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,21657.0,,
2010,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,1261.0,,
2010,Netherlands,,,,,,,,,,,,,
2010,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,24564.0,,
2010,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,4408.0,,
2010,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,18759.0,,
2010,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,52859.0,,
2010,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,217605.0,,
2010,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,88453.0,,
2010,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,357963.0,,
2010,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,308834.0,,
2010,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,14504.0,,
2010,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,25186.0,,
2010,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,662025.0,,
2010,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,215541.0,,
2010,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,4529.0,,
2010,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,59872.0,,
2010,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2010.0,PER,Persons,0.0,Units,,,8503.0,,
2011,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,9814.0,,
2011,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,42851.0,,
2011,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,8223.0,,
2011,United States,USA,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,2249000.0,E,Estimated value
2011,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,859305.0,,
2011,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,169764.0,,
2011,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,22679.0,,
2011,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,8531.0,,
2011,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,20810.0,,
2011,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,1217.0,,
2011,Netherlands,,,,,,,,,,,,,
2011,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,23562.0,,
2011,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,4259.0,,
2011,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,18483.0,,
2011,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,53690.0,,
2011,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,212710.0,,
2011,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,85214.0,,
2011,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,346620.0,,
2011,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,295879.0,,
2011,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,12960.0,,
2011,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,26322.0,,
2011,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,653897.0,,
2011,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,241909.0,,
2011,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,4215.0,,
2011,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,62195.0,,
2011,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2011.0,PER,Persons,0.0,Units,,,7382.0,,
2012,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2012.0,PER,Persons,0.0,Units,,,9278.0,,
