Year,Country,Location,Injuries,Population,Passenger_kilometres,Injuries_passenger_kilometres,Percentage_inj_pop,Percentage_inj_pk_pop
1997,Portugal,PRT,68455.0,29905948.0,,,0.22890095308130678,
1997,Finland,FIN,9395.0,10303642.0,161700.0,58.10142238713667,0.0911813512154246,0.0005638920916229103
1997,United States,USA,3390000.0,5284220.0,4711.0,719592.4432180005,64.15327143835799,13.617760865709613
1997,Japan,JPN,968567.0,5139839.0,82774.0,11701.343417015005,18.84430621270433,0.22765972663764378
1997,Canada,CAN,220477.0,59795263.0,779163.0,282.96646529673507,0.36871984324243207,0.0004732255551693703
1997,Sweden,SWE,21821.0,10290475.0,192944.0,113.09499129281035,0.21205046414281167,0.001099025956457893
1997,Norway,NOR,12126.0,271130.0,809307.0,14.983189321234093,4.472393316859071,0.005526201202830411
1997,Hungary,HUN,26148.0,56890371.0,714356.3389006,36.60358084067956,0.045962083812039124,6.434055569909988e-05
1997,Iceland,ISL,1511.0,126166000.0,,,0.0011976285211546692,
1997,Netherlands,NLD,12953.0,45953580.0,32981.0,392.7412752797065,0.02818714015317196,0.0008546478321813153
1997,Switzerland,CHE,27872.0,15610650.0,117084.0,238.05131358682655,0.17854477552183926,0.0015249289016589734
1997,Denmark,DNK,10106.0,3781300.0,21976.0,459.8653076083,0.2672625816518129,0.012161566329259778
1997,Croatia,HRV,16948.0,4405158.0,76809.0,220.65122576781368,0.3847308087473821,0.005008928755059721
1997,Poland,POL,97788.0,38292000.0,96541.0,1012.9167918293782,0.2553744907552491,0.002645243893840432
1997,United Kingdom,GBR,340501.0,10108977.0,3070000.0,110.91237785016287,3.368303241762247,0.0010971671797271165
1997,France,FRA,177567.0,5383233.0,164311.0,1080.6762785206104,3.298519681388489,0.02007485610451211
1997,Korea,KOR,354762.0,8846059.0,124730.0,2844.2395574440793,4.010396041898432,0.032152617990045956
1997,Italy,ITA,284410.0,7088906.0,66122.0,4301.291551979673,4.012043607292861,0.06067638013509664
1997,New Zealand,NZL,14007.0,61582000.0,485000.0,28.88041237113402,0.02274528271248092,4.689749012882664e-05
1997,Czech Republic,CZE,38205.0,58314249.0,24777.0,1541.9542317471848,0.06551571983718765,0.0026442151930091474
1997,India,,,272646925.0,67260.0,,,
1997,Türkiye,TUR,111371.0,4711372.0,954186.0,116.71833374205868,2.3638761702535906,0.0024773746106666735
1997,Lithuania,LTU,6923.0,1002335230.0,4483127.0,1.5442346380104781,0.0006906870867943054,1.5406368965106394e-07
1997,Belgium,BEL,70907.0,3575137.0,64016.0,1107.6449637590601,1.9833365826260645,0.03098188863137441
1997,Slovak Republic,SVK,13361.0,1986848.0,58007.0,230.33427000189633,0.67247217703619,0.011592948730949541
1998,Slovenia,SVN,7627.0,10203012.0,190183.0,40.10347928048248,0.07475243584933547,0.0003930552985773464
1998,Portugal,PRT,68468.0,30155173.0,,,0.22705225401956738,
1998,Finland,FIN,9497.0,10294943.0,167449.0,56.71577614676708,0.09224917515327671,0.0005509090836808623
1998,United States,USA,3234000.0,5301304.0,4855.0,666117.4047373842,61.00385867326228,12.565161415707987
1998,Japan,JPN,999890.0,5153499.0,83587.0,11962.266859679137,19.40215764085721,0.23211932047874925
1998,Canada,CAN,216238.0,60011008.0,777323.0,278.18294325524914,0.36033055802028857,0.000463553192199753
1998,Sweden,SWE,21887.0,10266571.0,197895.0,110.59905505444807,0.21318705145077166,0.001077273561488525
1998,Norway,NOR,12472.0,274049.0,815820.0,15.287686009168688,4.551010950596426,0.00557844984260796
1998,Hungary,HUN,27763.0,56906744.0,713486.3555,38.911746224697076,0.04878683623157213,6.837809280512882e-05
1998,Iceland,ISL,1605.0,126486000.0,,,0.0012689151368530905,
1998,Netherlands,NLD,12882.0,46286503.0,32214.0,399.88824734587445,0.027831007237682222,0.0008639413682772155
1998,Switzerland,CHE,28387.0,15707205.0,118077.0,240.410918299076,0.18072597893769132,0.0015305773261320267
1998,Denmark,DNK,9674.0,3815000.0,28939.0,334.2893672898165,0.2535779816513761,0.008762499797898204
1998,Croatia,HRV,18764.0,4431465.0,76086.0,246.6156717398733,0.423426564352872,0.005565104807098179
1998,Poland,POL,91720.0,38283500.0,97809.0,937.7460151928759,0.23958102054409863,0.0024494782744338317
1998,United Kingdom,GBR,338614.0,10160196.0,3469000.0,97.61141539348516,3.3327506674083844,0.0009607237438479056
1998,France,FRA,176972.0,5390866.0,174312.0,1015.2599935747395,3.2828120750914604,0.01883296660638086
1998,Korea,KOR,349621.0,8850975.0,126800.0,2757.263406940063,3.950084595199964,0.031152086712933468
1998,Italy,ITA,307055.0,7110002.0,67529.0,4547.009432984347,4.318634509526158,0.06395229471080806
1998,New Zealand,NZL,13042.0,62464000.0,488368.0,26.705271434655835,0.02087922643442623,4.275306005804276e-05
1998,Czech Republic,CZE,36587.0,58474943.0,25260.0,1448.4164687252573,0.06256868005839697,0.002476986542296001
1998,India,,,275854104.0,68545.0,,,
1998,Türkiye,TUR,131876.0,4659932.0,947563.0,139.1738596800424,2.82999837765873,0.0029866070938383304
1998,Lithuania,LTU,8496.0,1021434576.0,4554468.0,1.8654209448831347,0.0008317713341240957,1.8262755037999954e-07
1998,Belgium,BEL,72260.0,3549331.0,65452.0,1104.015156144961,2.035876620129258,0.03110488021953887
1998,Slovak Republic,SVK,13721.0,1982603.0,58573.0,234.25469072780973,0.6920699706396086,0.011815511765482536
1999,Slovenia,SVN,9314.0,10226419.0,200779.0,46.38931362343671,0.09107782499426241,0.0004536222662442905
1999,Portugal,PRT,67077.0,30401286.0,,,0.22063869271845932,
1999,Finland,FIN,9483.0,10282784.0,164834.0,57.53060654961962,0.09222210638675285,0.0005594847324384098
1999,United States,USA,3278000.0,5319111.0,5145.0,637123.4207968902,61.62683952261947,11.97800573811846
1999,Japan,JPN,1059411.0,5165470.0,83937.0,12621.501840666215,20.509479292300604,0.24434372555965314
1999,Canada,CAN,221437.0,60315406.0,767290.0,288.59622828396044,0.36713174076951416,0.00047847846416545787
1999,Sweden,SWE,22544.0,10237527.0,201465.0,111.90033008214827,0.22020943143788535,0.001093040634541411
1999,Norway,NOR,11764.0,277384.0,777968.0,15.121444583838924,4.241052115478903,0.005451448022899275
1999,Hungary,HUN,25976.0,56916316.0,709177.5351,36.62834581518035,0.045638934185410034,6.435473760315118e-05
1999,Iceland,ISL,1726.0,126686000.0,48622.88,35.497691621722126,0.0013624236300775144,2.8020216615665603e-05
1999,Netherlands,NLD,13574.0,46616677.0,33564.0,404.421403885115,0.029118334625181458,0.0008675466161715366
1999,Switzerland,CHE,30110.0,15812085.0,117710.0,255.7981479908249,0.19042397002039896,0.0016177382552068553
1999,Denmark,DNK,9907.0,3835100.0,38060.0,260.29952706253283,0.2583244243957133,0.006787294387696093
1999,Croatia,HRV,18765.0,4461915.0,77248.0,242.91891052195527,0.42055933382863636,0.005444274723340881
1999,Poland,POL,75179.0,38270000.0,97518.0,770.924342172727,0.19644368957407893,0.002014435176829702
1999,United Kingdom,GBR,333759.0,10217828.0,4252000.0,78.49459078080903,3.266437837865347,0.0007682120973342771
1999,France,FRA,175601.0,5395324.0,182152.0,964.0355307655145,3.254688689687589,0.017867982178002926
1999,Korea,KOR,412320.0,8857879.0,126960.0,3247.6370510396973,4.6548389292741525,0.03666382269434587
1999,Italy,ITA,336375.0,7143991.0,66638.0,5047.7955520873975,4.708502572301673,0.07065792149076612
1999,New Zealand,NZL,12671.0,63364000.0,512736.0,24.71252262372839,0.01999715927024809,3.9000887923313535e-05
1999,Czech Republic,CZE,36165.0,58684427.0,25571.0,1414.297446325916,0.06162623007292889,0.002410004695668096
1999,India,,,279040168.0,69450.0,,,
1999,Türkiye,TUR,130871.0,4605331.0,933005.0,140.2682729460185,2.841728422995003,0.003045780486701575
1999,Lithuania,LTU,8444.0,1040500052.0,4582280.0,1.8427507703588606,0.0008115328763097457,1.7710241982370034e-07
1999,Belgium,BEL,72543.0,3524237.0,65517.0,1107.2393424607353,2.0584029961662624,0.03141784569144287
1999,Slovak Republic,SVK,12113.0,1985557.0,58339.0,207.63125867772845,0.6100555159081306,0.010457078727920097
2000,Slovenia,SVN,11887.0,10251251.0,204339.0,58.172938107752316,0.11595657934821808,0.0005674716003710407
2000,Portugal,PRT,61553.0,30685730.0,,,0.2005916104977786,
2000,Finland,FIN,8904.0,10272503.0,163630.0,54.41544948970238,0.08667799853648132,0.0005297194801471694
2000,United States,USA,3231000.0,5337344.0,5455.0,592300.6416131989,60.535727133195834,11.097291866763673
2000,Japan,JPN,1164780.0,5176203.0,84783.0,13738.367361381408,22.502595048919062,0.265413998666231
2000,Canada,CAN,225752.0,60724780.0,765879.0,294.761966315828,0.37176256546339076,0.00048540639639341296
2000,Sweden,SWE,22623.0,10210965.0,205289.0,110.2007413938399,0.2215559450061772,0.0010792392432433164
2000,Norway,NOR,12003.0,281200.0,779304.0,15.402205044501247,4.268492176386913,0.005477313315967727
2000,Hungary,HUN,23898.0,56942108.0,712903.081,33.52208825704318,0.04196894150810152,5.887047289686427e-05
2000,Iceland,ISL,1520.0,126925843.0,48507.64,31.335270072920473,0.0011975496589768564,2.4687856572219478e-05
2000,Netherlands,NLD,12673.0,47008111.0,33736.0,375.65212236186863,0.026959177321547765,0.0007991219267710388
2000,Switzerland,CHE,30650.0,15925505.0,117951.0,259.85366804859643,0.19245857509699063,0.0016316824367490791
2000,Denmark,DNK,9590.0,3857700.0,42755.0,224.3012513156356,0.24859372164761387,0.0058143777721345775
2000,Croatia,HRV,21156.0,4490973.0,79131.0,267.3541342836562,0.4710783164361042,0.005953144992937081
2000,Poland,POL,77932.0,38258477.5,97202.0,801.7530503487582,0.20369864430700357,0.002095621945093759
2000,United Kingdom,GBR,335003.0,10289898.0,4657000.0,71.93536611552501,3.255649375727534,0.0006990872612685278
2000,France,FRA,169760.0,5400679.0,187593.0,904.9378175091821,3.1433084617693443,0.0167560008196966
2000,Korea,KOR,437220.0,8872112.0,127990.0,3416.0481287600596,4.928026156567906,0.03850321241165643
2000,Italy,ITA,374135.0,7184250.0,69630.0,5373.186844750826,5.2077113129415045,0.07479120081777257
2000,New Zealand,NZL,11524.0,64268751.0,510103.0,22.59151583111646,0.01793095372275089,3.515163353822834e-05
2000,Czech Republic,CZE,33925.0,58886065.0,26139.0,1297.8690845097365,0.057611253188678845,0.0022040343237567945
2000,India,,,282162411.0,69995.0,,,
2000,Türkiye,TUR,142261.0,4548433.0,917938.0,154.97887656900573,3.127692548180879,0.0034073026154063553
2000,Lithuania,LTU,7601.0,1059633677.0,4530078.0,1.6778960538869307,0.0007173233698573739,1.5834680326859135e-07
2000,Belgium,BEL,69431.0,3499534.0,66191.0,1048.949252919581,1.9840070135052266,0.02997396947478096
2000,Slovak Republic,SVK,10722.0,1990272.0,59196.0,181.12710318264746,0.5387203357129076,0.009100620577621926
2001,Slovenia,SVN,12951.0,10286571.0,205158.0,63.12695580966865,0.12590201341146628,0.0006136831778993083
2001,Portugal,PRT,58510.0,31020902.0,,,0.18861476046054365,
2001,Finland,FIN,8844.0,10224192.0,166605.0,53.08364094715044,0.08650072299111754,0.0005191964406297382
2001,United States,USA,3075000.0,5355082.0,5730.0,536649.2146596859,57.42208989516874,10.021307137027703
2001,Japan,JPN,1189796.0,5188005.0,85757.0,13874.039437013887,22.933593934469993,0.26742532894655824
2001,Canada,CAN,219300.0,61163237.0,771178.0,284.37014541389925,0.35854871448350584,0.000464936388853813
2001,Sweden,SWE,22913.0,10187578.0,209959.0,109.1308303049643,0.22491116141638376,0.0010712146724664517
2001,Norway,NOR,11797.0,284970.0,779713.0,15.129926011237467,4.139734007088466,0.005309304843049257
2001,Hungary,HUN,25388.0,56976976.0,713789.5654,35.56790576753926,0.044558349323417935,6.2425050019396e-05
2001,Iceland,ISL,1302.0,127291000.0,48367.23,26.919052424544468,0.0010228531475123927,2.114764784984364e-05
2001,Netherlands,NLD,12112.0,47370164.0,33731.0,359.07622068720167,0.02556883695821699,0.0007580219073913311
2001,Switzerland,CHE,30704.0,16046182.0,120171.0,255.50257549658406,0.19134769878591681,0.0015922951359805344
2001,Denmark,DNK,8896.0,3880500.0,42289.0,210.3620326798931,0.2292488081432805,0.005421003290294888
2001,Croatia,HRV,22740.0,4513747.0,81059.0,280.5363994127734,0.5037942977309096,0.006215155599389451
2001,Poland,POL,73728.0,38248076.0,97722.0,754.4667526247928,0.19276263726311357,0.0019725613194890973
2001,United Kingdom,GBR,326451.0,10362721.5,5482000.0,59.54961692812842,3.150243881397372,0.0005746522950378279
2001,France,FRA,161665.0,5379780.0,209115.0,773.0913612127298,3.0050485335831576,0.014370315537303195
2001,Korea,KOR,394636.0,8895963.0,130810.0,3016.8641541166576,4.436124565715932,0.03391273270939479
2001,Italy,ITA,380382.0,7226647.0,70447.0,5399.548596817466,5.263602885266154,0.07471720421403545
2001,New Zealand,NZL,12932.0,65166330.5,503471.0,25.68568994043351,0.019844603648505266,3.941558431072548e-05
2001,Czech Republic,CZE,35010.0,59113016.0,27590.0,1268.9380210221095,0.059225535032758264,0.002146630483246041
2001,India,,,284968955.0,71325.0,,,
2001,Türkiye,TUR,120589.0,4299642.0,919062.0,131.20877590412832,2.8046288504949946,0.0030516209466771495
2001,Lithuania,LTU,7809.0,1078970908.0,5846312.0,1.3357138654249037,0.000723745185537477,1.2379516959366468e-07
2001,Belgium,BEL,66780.0,3470818.0,67815.0,984.7378898473788,1.924042113415339,0.028371925288141836
2001,Slovak Republic,SVK,11464.0,1992035.0,60943.0,188.11020133567433,0.5754918964777226,0.00944311728135672
2002,Slovenia,SVN,14198.0,10332786.0,306660.0,46.29883258331703,0.1374072781532493,0.00044807695217259923
2002,Portugal,PRT,58054.0,31360079.0,,,0.18512070712576967,
2002,Finland,FIN,8571.0,10200774.0,163236.0,52.50679997059472,0.0840230358990406,0.0005147334895429966
2002,United States,USA,2969000.0,5374255.0,5587.0,531412.2069088956,55.244866497775035,9.88810927112494
2002,Japan,JPN,1176425.0,5200598.0,87626.684209783,13425.41955808319,22.620956282335225,0.2581514579300917
2002,Canada,CAN,225586.0,61604550.0,756610.0,298.1536062172057,0.3661839912798649,0.0004839798459970988
2002,Sweden,SWE,25307.0,10158610.0,220343.0,114.85275229982346,0.24911872785745295,0.0011305951532721845
2002,Norway,NOR,12705.0,287516.0,778797.0,16.313622163413573,4.41888451425312,0.00567398759144311
2002,Hungary,HUN,27407.0,57089823.0,709811.338,38.61166838673406,0.048006804995699495,6.763318987122112e-05
2002,Iceland,ISL,1514.0,127435000.0,48817.44,31.01350664844367,0.001188056656334602,2.433672589825689e-05
2002,Netherlands,NLD,12084.0,47644736.0,32962.0,366.60396820581275,0.025362717929636548,0.0007694532470613601
2002,Switzerland,CHE,30287.0,16148921.0,119160.0,254.1708627056059,0.18754813402084264,0.0015739185466670243
2002,Denmark,DNK,9254.0,3948500.0,40943.0,226.02154214395622,0.23436748132202104,0.005724238119386001
2002,Croatia,HRV,24550.0,4538157.0,81749.0,300.3094839080601,0.5409685032932973,0.0066174326694307855
2002,Poland,POL,73325.0,38232301.0,96756.0,757.8341394848899,0.19178809038985123,0.0019821829177503335
2002,United Kingdom,GBR,314519.0,10419630.5,6182000.0,50.87657715949531,3.018523545532637,0.00048827621247697135
2002,France,FRA,145081.0,5378809.0,206098.0,703.9418140884434,2.6972699718469273,0.013087317547219902
2002,Korea,KOR,355371.0,8924960.0,130620.0,2720.6476802939824,3.9817657446083796,0.030483584019356753
2002,Italy,ITA,385471.0,7284754.0,70984.0,5430.392764566663,5.291475868642922,0.07454462792520739
2002,New Zealand,NZL,14468.0,66002505.5,,,0.021920379977090416,
2002,Czech Republic,CZE,35820.0,59365677.0,28024.0,1278.190122751927,0.060337895245429436,0.0021530793336222327
2002,India,,,287625193.0,70940.0,,,
2002,Türkiye,TUR,120505.0,4302174.0,905907.0,133.0213807819125,2.801025713976236,0.0030919572472408717
2002,Lithuania,LTU,8125.0,1098313040.0,5654260.0,1.4369696476638854,0.0007397708762521839,1.3083425174155133e-07
2002,Belgium,BEL,66342.0,3443067.0,67791.0,978.6254812585742,1.9268286094926412,0.028423073999389908
2002,Slovak Republic,SVK,10889.0,1995718.0,62103.0,175.33774535851728,0.5456181684987558,0.008785697446158088
2003,Slovenia,SVN,16945.0,10376131.0,310787.0,54.52287257832535,0.16330749871989858,0.0005254643814570706
2003,Portugal,PRT,56614.0,31644028.0,,,0.17890895558555314,
2003,Finland,FIN,9467.0,10201651.0,,,0.0927987048370896,
2003,United States,USA,2932000.0,5387174.0,5647.0,519213.74180981045,54.4255670969603,9.637961235516256
2003,Japan,JPN,1189449.0,5213010.0,90239.259008148,13181.059032107087,22.81693301950313,0.25284929497750985
2003,Canada,CAN,218900.0,62037544.0,757177.0,289.10017076588434,0.35285084786722054,0.0004660084073700344
2003,Sweden,SWE,27632.0,10129554.0,226661.0,121.90893007619307,0.27278594891739555,0.0012034975091321206
2003,Norway,NOR,12131.0,289522.0,821618.0,14.764769028916115,4.190009740192456,0.005099705386435613
2003,Hungary,HUN,27953.0,57399187.0,706186.1861,39.5830455908149,0.04869929603706756,6.896098648716906e-05
2003,Iceland,ISL,1244.0,127619000.0,48028.54,25.901266205468666,0.0009747764831255533,2.0295775868380622e-05
2003,Netherlands,NLD,11684.0,47892330.0,31715.0,368.4061169793473,0.024396390820826633,0.000769238241236848
2003,Switzerland,CHE,30644.0,16225303.0,118660.0,258.2504635091859,0.18886550223438048,0.0015916526397638671
2003,Denmark,DNK,8844.0,4027200.0,38437.0,230.09079792907875,0.21960667461263408,0.005713418701059763
2003,Croatia,HRV,26854.0,4564856.0,81784.0,328.3527340311063,0.5882770453219116,0.007193057875891514
2003,Poland,POL,69540.0,38195177.0,,,0.18206487169832988,
2003,United Kingdom,GBR,300932.0,10458821.0,7192000.0,41.842602892102335,2.877303283037352,0.00040006997817538257
2003,France,FRA,121660.0,5378950.0,212464.0,572.6146547179758,2.261779715371959,0.010645472717128358
2003,Korea,KOR,383715.0,8958232.0,131060.0,2927.7811689302607,4.283378684544004,0.032682578090523454
2003,Italy,ITA,363038.0,7339002.0,70477.0,5151.155696184571,4.946694387056986,0.0701887762966214
2003,New Zealand,NZL,14989.0,66794551.0,,,0.022440453263919687,
2003,Czech Republic,CZE,36885.0,59636662.0,28971.0,1273.1697214455835,0.06184953812471933,0.0021348775715273657
2003,India,,,290107933.0,71870.0,,,
2003,Türkiye,TUR,122160.0,4303399.0,898720.0,135.9266512373153,2.8386863500223893,0.0031585881587395284
2003,Lithuania,LTU,7975.0,1117415124.0,5984972.0,1.3325041453828022,0.0007137007392071061,1.1924880169984187e-07
2003,Belgium,BEL,66602.0,3415213.0,67236.0,990.5705276934975,1.950156549532928,0.029004648544424538
2003,Slovak Republic,SVK,11974.0,1996773.0,62744.0,190.83896468188195,0.599667563613891,0.009557369049054748
2004,Slovenia,SVN,18997.0,10421136.0,378863.0,50.14213581162584,0.18229298610055564,0.000481158060039
2004,Portugal,PRT,53144.0,31940655.0,,,0.16638356351803055,
2004,Finland,FIN,9166.0,10206923.0,,,0.08980179433116131,
2004,United States,USA,2831000.0,5401177.0,5596.0,505897.0693352395,52.41450150587548,9.366422713701837
2004,Japan,JPN,1191053.0,5228173.0,92419.387321189,12887.479938172313,22.78143818117725,0.24650064062861562
2004,Canada,CAN,208839.0,62490800.0,763941.0,273.37058751919324,0.33419159300248996,0.00043745733375023723
2004,Sweden,SWE,27062.0,10107140.0,230461.0,117.42550800352338,0.26775131243853356,0.0011618074747507543
2004,Norway,NOR,12378.0,292077.0,800609.0,15.460730518892493,4.237923561252684,0.005293374869946108
2004,Hungary,HUN,29350.0,57828178.0,695783.8464,42.18264070351375,0.05075380379440625,7.294478602371623e-05
2004,Iceland,ISL,1179.0,127687000.0,46994.78,25.08789274042777,0.0009233516332907814,1.9647961609582628e-05
2004,Netherlands,NLD,10368.0,48082519.0,32021.0,323.78751444364633,0.021562930178429297,0.0006733996495558943
2004,Switzerland,CHE,29256.0,16281777.0,117935.0,248.06885148598803,0.17968554660833397,0.0015235981397238643
2004,Denmark,DNK,7915.0,4087500.0,34917.0,226.6804135521379,0.19363914373088686,0.005545698190877991
2004,Croatia,HRV,24879.0,4591909.0,74386.0,334.4580969537279,0.5418008065926394,0.007283639483137142
2004,Poland,POL,70373.0,38180249.0,,,0.1843178131185053,
2004,United Kingdom,GBR,290347.0,10483861.0,8409000.0,34.52812462837436,2.7694663254310603,0.0003293455018945249
2004,France,FRA,113959.0,5382574.0,226913.0,502.21450511870194,2.1171840833028956,0.009330378088971967
2004,Korea,KOR,353550.0,8993534.0,126773.0,2788.8430501762996,3.931157651708438,0.031009423550033832
2004,Italy,ITA,349301.0,7389626.0,68845.0,5073.730844651028,4.726910401148854,0.068660184489053
2004,New Zealand,NZL,14535.0,67598736.0,,,0.02150188133695281,
2004,Czech Republic,CZE,35636.0,59950364.0,28819.0,1236.5453346750407,0.05944250813889971,0.0020626152239459974
2004,India,,,292805298.0,72285.0,,,
2004,Türkiye,TUR,140864.0,4304600.0,876951.0,160.62927119075067,3.2724062630674164,0.0037315725314953927
2004,Lithuania,LTU,8614.0,1136264580.0,5989833.0,1.4381035331035106,0.0007580980831066651,1.2656414345886857e-07
2004,Belgium,BEL,64155.0,3377075.0,66612.0,963.1147540983607,1.8997209123279761,0.02851919942845097
2004,Slovak Republic,SVK,11798.0,1997004.0,62718.0,188.1118658120476,0.590784995923894,0.009419704007205173
2005,Slovenia,SVN,14572.0,10478620.0,363318.0,40.10811465437991,0.139064113404246,0.00038276141948443505
2005,Portugal,PRT,50343.0,32243753.0,28387.0,1773.4526367703527,0.15613256930730116,0.005500143351086806
2005,Finland,FIN,9362.0,10234092.0,,,0.09147856009111507,
2005,United States,USA,2742000.0,5415978.0,5392.0,508531.15727002965,50.627975224419295,9.389461280493192
2005,Japan,JPN,1164050.0,5246100.0,93400.149412342,12463.042161324222,22.188864108575896,0.2375677581693872
2005,Canada,CAN,207599.0,62958328.0,764529.0,271.5384243109156,0.3297403323671493,0.00043129865886990453
2005,Sweden,SWE,26899.0,10087064.0,229229.0,117.34553655951035,0.266668279293162,0.0011633269756146124
2005,Norway,NOR,11438.0,296734.0,767772.0,14.89765190707658,3.854630746729394,0.005020540924557544
